transactionId;partner;totalValue
21194296;Criteo;109.9
21184496;Criteo;222.9
21179496;Criteo;159.9
21176296;Criteo;119.8
21172296;Criteo;167.73
21161496;Criteo;139.9
21146296;Criteo;277.8
21145296;Criteo;78.73
21134496;Criteo;95.73
21129496;Criteo;179.9
21129296;Criteo;49.03
21128296;Criteo;100.9
21125496;Sociomantic;159.7
19975296;Sociomantic;169.73
19968296;Criteo;286.73
19952496;Mainadv;126.7
19948296;Triggit;44.81
19947296;Criteo;99.9
19944296;Criteo;201.3
19939296;Triggit;371.0
19936496;Triggit;101.87
19931496;Triggit;163.8
19924296;Triggit;301.7
19921496;Criteo;99.9
19893496;Criteo;92.81
19888496;Triggit;131.0
19884296;Mainadv;204.8
19874496;Triggit;87.52
19862496;Triggit;279.8
19862296;Criteo;229.7
19856496;Triggit;85.71
19849296;Criteo;105.5
19848496;Criteo;369.9
19842296;Triggit;229.9
19827496;Criteo;79.73
19824296;Criteo;149.73
19819296;Sociomantic;249.9
19799496;Criteo;129.7
19794296;Criteo;56.27
19783496;Criteo;454.6
19781496;Triggit;139.9
19775496;Triggit;139.9
19766496;My Things;384.7
19765496;Criteo;109.9
19764296;Triggit;369.7
19759496;Criteo;499.0
19757296;Triggit;125.8
19756496;Criteo;262.59
19752296;Criteo;129.9
19746496;Criteo;106.83
19744296;Criteo;298.73
19738496;Criteo;129.9
19733366;Criteo;54.86
19726496;Triggit;296.73
19719296;Vizury;456.0
19715496;Vizury;189.9
19714296;Criteo;249.9
19686296;Criteo;44.81
19676296;Criteo;161.8
19667296;Criteo;119.9
19665296;Triggit;235.8
19659296;Criteo;36.22
19653496;Triggit;159.9
19649296;Criteo;71.73
19647496;Triggit;68.81
19632496;Criteo;121.8
19632296;Sociomantic;119.8
19625296;Criteo;209.9
19624296;Criteo;89.83
19621496;Criteo;466.5
19618296;Criteo;355.55
19617496;Triggit;241.0
19612496;Criteo;259.99
19612296;Criteo;174.9
19594296;Criteo;139.99
19581496;Sociomantic;105.71
19576496;Mainadv;179.9
19567496;Criteo;84.81
19561496;Criteo;189.7
19547496;Criteo;199.8
19541496;Criteo;33.81
19538296;Mainadv;259.8
19536296;Criteo;235.7
19524496;Criteo;174.9
19514496;Criteo;338.9
19488496;Criteo;229.9
19479296;Sociomantic;169.9
19478296;Criteo;229.99
19467496;Criteo;84.81
19466296;Criteo;202.9
19465296;Sociomantic;49.73
19464496;Triggit;159.9
19461496;Criteo;149.9
19449296;Sociomantic;162.8
19436296;Vizury;369.5
19429296;Criteo;259.9
19428496;Triggit;72.86
19421496;Criteo;55.81
19419296;Criteo;1615.9
19417296;Triggit;84.81
19416496;Triggit;219.99
19415496;Criteo;354.8
19398496;Criteo;179.9
19395496;Criteo;76.03
19388296;Criteo;159.92
19369496;Criteo;174.0
19367296;Criteo;109.9
19366496;Criteo;199.9
19358496;Criteo;459.9
19349296;Criteo;132.9
19347296;Criteo;129.9
19327496;Triggit;219.9
19326296;Triggit;197.63
19324496;Criteo;199.9
19323496;Criteo;119.9
19321496;Criteo;86.81
19318496;Triggit;559.7
19299496;Criteo;119.8
19299296;Triggit;199.9
19296496;Triggit;116.8
19292496;Criteo;67.81
19278296;Criteo;54.81
19277496;Criteo;319.9
19262296;Triggit;169.9
19252296;Vizury;109.9
19228496;Criteo;158.0
19215496;Criteo;34.81
19214296;Triggit;149.9
19212296;Criteo;129.9
19195496;Criteo;88.73
19194296;Criteo;129.9
19188496;Criteo;254.0
19175296;Criteo;159.9
19168296;Triggit;103.71
19157496;Criteo;179.8
19155496;Triggit;93.81
19146296;Criteo;121.8
19143496;Criteo;139.9
19141496;Criteo;109.7
19139496;Criteo;139.9
19136296;Criteo;196.5
19135496;Triggit;139.9
19134296;Triggit;129.9
19125496;Criteo;389.7
19121496;Triggit;199.99
19111496;Criteo;209.8
18982496;Triggit;149.9
18981496;Criteo;399.9
18977496;Criteo;54.81
18976296;Criteo;76.81
18975496;Criteo;105.91
18973496;Criteo;54.81
18964496;Triggit;109.9
18958296;Criteo;479.7
18947296;Triggit;232.9
18943496;Criteo;139.8
18939296;Criteo;409.8
18934296;Triggit;112.77
18924496;Criteo;129.9
18923496;Criteo;99.9
18919296;Criteo;229.7
18918496;Sociomantic;169.3
18917296;Criteo;64.81
18898496;Sociomantic;219.9
18894496;Vizury;67.81
18885496;Triggit;49.82
18877296;Criteo;93.91
18876496;Triggit;202.99
18873496;Criteo;58.87
18863496;Criteo;259.8
18861496;Criteo;159.9
18859496;Criteo;910.6
18849496;Criteo;74.81
18847496;Criteo;167.3
18847296;Criteo;99.73
18843496;Criteo;229.8
18824496;Criteo;419.8
18824296;dyn1294241770;78.73
18798496;Criteo;129.9
18779496;Criteo;101.81
18775296;Criteo;119.9
18773496;Criteo;44.81
18766296;Criteo;260.7
18762296;Criteo;119.73
18757296;Criteo;125.7
18752496;Criteo;259.9
18751496;Criteo;119.9
18746296;Criteo;129.9
18739296;Criteo;149.9
18737296;Triggit;102.04
18715496;Criteo;99.9
18695296;Triggit;209.9
18685496;Triggit;131.0
18684496;Criteo;779.59
18672496;Criteo;129.73
18672296;Criteo;199.9
18665296;Criteo;249.9
18659296;Triggit;239.9
18646496;Criteo;105.5
18641496;Triggit;139.9
18635496;Triggit;139.9
18633366;Criteo;175.6
18622496;Criteo;120.0
18619296;Criteo;129.9
18593496;Criteo;49.73
18589496;Criteo;139.9
18586296;Criteo;209.9
18581496;Criteo;319.0
18578296;Criteo;279.8
18575496;Criteo;179.9
18568496;Criteo;90.63
18565296;Vizury;129.8
18561496;Criteo;104.9
18557296;Triggit;139.9
18534296;Vizury;99.9
18533496;Criteo;149.9
18527296;Criteo;179.9
18526496;Criteo;270.7
18518496;Criteo;66.27
18484496;Mainadv;254.9
18479496;Criteo;169.9
18475296;Criteo;101.8
18474496;Criteo;463.5
18462496;Criteo;239.7
18462296;Criteo;73.53
18461496;Triggit;229.9
18449296;Triggit;129.9
18445496;Criteo;59.22
18442496;Criteo;439.7
18428496;Triggit;159.9
18427496;Triggit;185.9
18425296;Criteo;107.8
18413366;Triggit;149.9
18398296;Criteo;435.53
18391496;Criteo;152.4
18383496;Triggit;69.73
18372296;Criteo;469.7
18354296;Triggit;139.9
18353496;Criteo;141.8
18351496;Criteo;530.53
18348496;Triggit;93.81
18339496;Criteo;199.8
18337496;Criteo;64.81
18334296;Criteo;237.95
18327496;Criteo;349.8
18297296;Criteo;139.9
18285496;Criteo;165.8
18283496;Criteo;96.83
18277296;Criteo;58.95
18275496;Criteo;928.9
18275296;Criteo;259.9
18265496;Criteo;409.8
18248496;Criteo;64.81
18233496;Triggit;149.9
18232496;Triggit;74.81
18218296;Criteo;251.78
18199496;Criteo;219.8
18196296;Criteo;92.81
18192296;Criteo;119.9
18185296;Criteo;159.9
18179296;Criteo;209.7
18165496;Criteo;54.81
18137496;Triggit;149.9
18118296;Mainadv;78.27
17998296;Criteo;199.9
17984496;Criteo;92.22
17984296;Triggit;119.9
17983496;Criteo;56.22
17982496;Criteo;139.9
17978496;Criteo;119.9
17978296;Criteo;115.8
17968496;Triggit;359.7
17966496;Triggit;221.63
17964296;Sociomantic;259.73
17956496;Criteo;179.9
17943496;Criteo;149.9
17942496;Sociomantic;76.81
17938296;Criteo;139.9
17927296;Criteo;249.9
17926296;Criteo;449.9
17918496;Criteo;970.73
17916496;Criteo;136.7
17913496;Criteo;342.8
17913366;Criteo;228.73
17912496;Criteo;199.9
17896496;Criteo;74.81
17896296;Criteo;398.0
17892496;Criteo;92.81
17891496;Criteo;69.73
17884296;Criteo;101.81
17879296;Criteo;74.81
17877496;Criteo;94.81
17875296;Criteo;93.91
17874296;Criteo;277.8
17873496;Triggit;518.24
17869296;Criteo;123.8
17868296;Criteo;164.9
17867296;Triggit;267.75
17864496;Criteo;239.82
17862496;Criteo;279.9
17848496;Sociomantic;119.9
17846496;Criteo;261.7
17844296;Criteo;269.9
17839296;Criteo;119.4
17833366;Criteo;199.9
17829496;Criteo;142.9
17816296;Criteo;76.27
17796296;Criteo;46.73
17793496;Triggit;129.9
17789496;Criteo;207.73
17783496;Criteo;219.89
17782296;Criteo;99.9
17772496;Criteo;81.73
17769496;Criteo;359.8
17766296;Sociomantic;209.7
17764296;Criteo;239.9
17758496;Criteo;149.8
17745296;Criteo;1192.7
17738496;Criteo;769.6
17736496;Triggit;89.86
17727496;Criteo;259.9
17726496;Criteo;99.73
17726296;Criteo;452.43
17724496;Criteo;89.81
17699496;Criteo;299.8
17684496;Criteo;169.9
17679296;Criteo;202.9
17674296;Criteo;139.9
17666296;Criteo;139.73
17638296;Criteo;280.82
17635496;Criteo;312.82
17633366;Criteo;321.7
17632496;Criteo;209.8
17631496;Criteo;309.7
17625296;Criteo;139.73
17624496;Criteo;399.9
17621496;Criteo;209.0
17619496;Criteo;44.81
17594296;Triggit;145.95
17591496;Criteo;80.73
17582496;Criteo;99.73
17559496;Criteo;76.85
17546296;Criteo;179.9
17545496;Vizury;699.7
17538296;Triggit;189.9
17534496;Criteo;269.6
17532496;Criteo;169.9
17532296;Criteo;137.9
17516496;Criteo;99.9
17515496;Triggit;99.9
17514496;Criteo;328.7
17513366;Criteo;269.9
17511496;Criteo;159.9
17479496;Sociomantic;547.0
17473496;Triggit;223.63
17469296;Criteo;99.9
17467296;Triggit;229.9
17458296;Criteo;139.9
17439296;Triggit;44.81
17425296;Triggit;112.9
17423496;Criteo;109.9
17418296;Criteo;229.9
17398296;Criteo;199.9
17373366;Criteo;386.7
17372496;Triggit;232.9
17372296;Triggit;209.9
17365296;Criteo;219.8
17349296;Criteo;144.95
17343496;Criteo;499.9
17338496;Triggit;199.9
17332496;Criteo;61.05
17326296;Sociomantic;488.63
17317496;Criteo;149.9
17313496;Criteo;99.9
17299496;Vizury;339.8
17292296;Criteo;219.9
17288296;Criteo;179.73
17285496;Criteo;103.9
17284496;Triggit;98.81
17282496;Criteo;101.7
17251496;Criteo;85.81
17246496;Sociomantic;299.63
17242496;Criteo;160.8
17239296;Criteo;99.9
17236496;Criteo;112.9
17235496;Criteo;54.81
17217496;Criteo;123.8
17213366;Triggit;209.7
17197296;Vizury;94.81
17186296;Triggit;169.9
17185496;Criteo;177.53
17185296;Criteo;393.43
17177496;Criteo;244.9
17163496;Criteo;99.9
17151496;Criteo;140.21
17146296;Criteo;46.81
17139296;Criteo;119.9
17138496;Sociomantic;121.9
17122296;Criteo;159.8
17119296;Criteo;313.3
16992496;Triggit;81.12
16988296;Triggit;259.0
16983496;Criteo;149.9
16981496;Criteo;199.8
16975496;Criteo;849.6
16959496;Criteo;554.73
16959296;Criteo;139.9
16952496;Criteo;152.9
16949296;Criteo;671.8
16939496;Criteo;144.7
16937296;Vizury;159.8
16936296;Criteo;189.73
16933366;Triggit;114.9
16923496;Triggit;169.99
16919296;Triggit;119.9
16918296;Criteo;149.9
16916296;Criteo;58.81
16897496;Criteo;419.9
16889296;Triggit;139.9
16884496;Criteo;74.81
16872496;Criteo;99.9
16871496;Criteo;129.9
16869296;Criteo;262.9
16852296;Criteo;179.9
16848296;Criteo;46.03
16846496;Mainadv;219.9
16844496;Criteo;399.9
16844296;Triggit;159.9
16828496;Criteo;319.8
16826296;Criteo;104.8
16819496;Criteo;139.9
16794496;Criteo;62.81
16793496;Criteo;63.73
16786496;Triggit;96.36
16771496;Criteo;259.7
16766496;Triggit;219.8
16766296;Triggit;109.9
16765296;Triggit;209.9
16764496;Sociomantic;89.73
16759496;Criteo;129.9
16753496;Criteo;139.8
16734496;Criteo;166.63
16728496;Triggit;71.73
16728296;Criteo;184.78
16726296;Triggit;235.63
16722496;Criteo;798.8
16712296;Criteo;84.81
16696496;Sociomantic;684.93
16672496;Criteo;225.8
16671496;Triggit;129.9
16665496;Criteo;54.27
16648296;Vizury;369.8
16642496;Criteo;219.0
16634496;Triggit;190.8
16629496;Criteo;88.73
16625296;Criteo;249.9
16612496;Criteo;437.3
16586296;Criteo;569.7
16553366;Criteo;237.0
16534496;Criteo;119.73
16532496;Criteo;139.9
16528296;Criteo;199.99
16526296;Criteo;199.9
16525496;Triggit;152.9
16522496;Criteo;149.9
16522296;Criteo;109.9
16519296;Triggit;319.8
16511496;Criteo;347.33
16495296;Criteo;298.0
16488496;Criteo;139.9
16478296;Criteo;175.8
16476496;Triggit;259.9
16468296;Criteo;103.8
16466296;Criteo;102.73
16462496;Criteo;103.73
16462296;Triggit;99.9
16449296;Criteo;159.9
16444496;Criteo;139.9
16442496;Criteo;99.9
16438496;Criteo;179.9
16433366;Criteo;208.73
16424296;Vizury;77.73
16419496;Criteo;199.9
16397496;Triggit;318.0
16396496;Criteo;119.9
16377296;Criteo;174.73
16376496;Triggit;139.7
16354496;Criteo;219.99
16352296;Criteo;217.8
16348496;Triggit;159.9
16337296;Triggit;209.73
16299296;Triggit;314.9
16298496;Criteo;105.8
16297296;Triggit;299.9
16294496;Criteo;95.81
16294296;Criteo;44.81
16284296;Criteo;209.9
16282296;Triggit;289.8
16275496;Triggit;439.9
16269296;Triggit;189.9
16266296;Triggit;139.73
16263496;Criteo;87.73
16242296;Criteo;171.7
16234296;Criteo;199.99
16233366;Criteo;79.73
16227496;Triggit;119.9
16222496;Criteo;293.83
16216496;Criteo;150.73
16216296;Triggit;269.73
16213496;Triggit;399.9
16212296;Criteo;159.9
16198496;Criteo;59.73
16194296;Criteo;73.73
16176296;Vizury;111.8
16167496;Criteo;49.73
16161496;Criteo;269.9
16158496;Criteo;159.9
16154296;Criteo;99.9
16153366;Criteo;199.0
16149496;Criteo;149.9
16143496;Triggit;107.73
16139496;Criteo;74.81
16138496;Criteo;179.84
16135496;Triggit;68.86
16131496;Criteo;109.8
15982296;Criteo;205.6
15978296;Criteo;499.9
15974296;Sociomantic;149.9
15964296;Criteo;189.9
15956296;Criteo;218.7
15953496;Criteo;149.9
15939496;Criteo;36.81
15926496;Criteo;199.9
15912296;Criteo;259.9
15898296;Criteo;109.9
15884496;Criteo;359.8
15877496;Criteo;38.27
15876496;Triggit;219.9
15875296;Criteo;419.9
15872296;Criteo;352.13
15869296;Criteo;99.9
15862296;Criteo;189.9
15858496;Criteo;90.73
15856296;Criteo;124.9
15854496;Criteo;71.82
15848496;Criteo;100.81
15827496;Sociomantic;86.27
15826296;Triggit;149.9
15817496;Criteo;265.7
15813366;Criteo;209.8
15795296;Criteo;179.9
15784496;Criteo;279.6
15769496;Criteo;219.9
15762496;Triggit;614.6
15757296;Criteo;338.0
15753496;Criteo;99.9
15752496;Criteo;137.5
15747296;Criteo;133.73
15745296;Criteo;229.9
15738296;Criteo;113.88
15716296;Triggit;249.9
15713496;Criteo;144.95
15692496;Criteo;237.95
15678296;Criteo;94.81
15662496;Criteo;95.73
15658296;Triggit;446.0
15653496;Triggit;159.8
15637496;Criteo;988.0
15637296;Criteo;379.9
15633366;Criteo;189.8
15619496;Triggit;416.9
15618496;Criteo;94.81
15588296;Criteo;140.4
15587496;Criteo;339.8
15577296;Sociomantic;742.6
15572296;Criteo;149.9
15571496;Criteo;397.5
15569296;Triggit;499.9
15568296;Criteo;99.9
15565496;Triggit;84.81
15546496;Triggit;299.9
15536296;Criteo;199.0
15529496;Triggit;152.73
15521496;Criteo;154.8
15519496;Criteo;89.81
15492496;Criteo;139.9
15487296;Criteo;74.81
15486296;Criteo;129.9
15481496;Criteo;102.77
15474496;Criteo;189.9
15449296;Criteo;99.9
15443496;Criteo;84.81
15437296;Triggit;169.9
15436296;Criteo;189.8
15428296;Criteo;108.73
15426296;Triggit;129.9
15422296;Criteo;64.81
15417296;Criteo;169.0
15414296;Criteo;55.73
15393496;Criteo;157.9
15367496;Criteo;274.7
15364496;Triggit;99.9
15362296;Criteo;169.9
15361496;Triggit;58.81
15349296;Criteo;84.81
15347496;Criteo;173.8
15347296;Triggit;85.81
15346496;Criteo;76.81
15339496;Criteo;209.8
15337296;Triggit;84.81
15336496;Triggit;139.9
15334496;Criteo;159.9
15312296;Criteo;169.9
15298496;Criteo;179.9
15297496;Criteo;338.9
15293496;Criteo;54.81
15292296;Triggit;98.91
15289496;Criteo;99.9
15288296;Criteo;239.8
15284296;Criteo;125.8
15281496;Criteo;103.81
15276296;Criteo;226.7
15273496;Criteo;64.81
15268296;Criteo;119.9
15261496;Criteo;105.71
15245496;Triggit;219.8
15229296;Criteo;74.81
15227496;Criteo;89.81
15218296;Criteo;309.8
15192296;Criteo;91.73
15164496;Criteo;159.8
15162496;Triggit;169.9
15162296;Criteo;234.57
15158296;Triggit;234.83
15154296;Criteo;242.73
15143496;Triggit;169.9
15138496;Triggit;99.9
15137296;Vizury;69.73
15132496;Criteo;189.9
15128496;Criteo;74.81
15128296;Criteo;249.0
15126296;Criteo;119.9
15118496;Triggit;239.9
15115496;Criteo;159.9
14998296;Criteo;96.81
14973496;Criteo;84.81
14967496;Criteo;260.63
14966496;Triggit;221.63
14962496;Triggit;64.81
14955496;Criteo;139.9
14953496;Criteo;144.95
14948496;Criteo;239.8
14947496;Criteo;121.8
14943496;Criteo;199.9
14933496;Triggit;229.9
14927296;Triggit;74.81
14926296;Criteo;159.9
14919496;Criteo;499.9
14917296;Triggit;119.9
14915496;Criteo;129.9
14914496;Criteo;279.9
14913366;Criteo;85.81
14912496;Sociomantic;499.8
14877496;Criteo;64.9
14868496;Criteo;489.7
14868296;Criteo;199.9
14853366;Criteo;94.07
14852496;Criteo;339.8
14847496;Criteo;519.7
14837296;Criteo;319.8
14836296;Criteo;129.7
14832496;Criteo;67.81
14832296;Criteo;353.0
14826496;Criteo;249.7
14823496;Criteo;82.53
14817296;Criteo;189.8
14813496;Criteo;119.9
14799296;Criteo;209.9
14794496;Criteo;499.9
14792496;Criteo;141.6
14789496;Criteo;209.79
14776496;Sociomantic;95.71
14774496;Triggit;169.9
14771496;Triggit;149.9
14767296;Criteo;299.5
14765296;Mainadv;138.1
14761496;Criteo;119.9
14759296;Criteo;245.0
14757296;Criteo;249.9
14756296;Triggit;189.9
14754296;Criteo;158.0
14749496;Triggit;223.73
14747296;Criteo;549.8
14741496;Triggit;84.81
14735496;Criteo;129.8
14717296;Criteo;97.52
14716496;Triggit;119.9
14689296;Criteo;253.7
14682296;Criteo;229.7
14672296;Criteo;38.81
14669296;Criteo;179.9
14667296;Criteo;144.9
14666496;Criteo;143.84
14664296;Criteo;449.8
14652496;Triggit;109.9
14634296;Triggit;109.9
14629496;Triggit;119.73
14623496;Triggit;899.8
14598496;Criteo;169.9
14582496;Criteo;99.9
14563496;Triggit;229.73
14557496;Criteo;65.73
14557296;Criteo;368.63
14552296;Criteo;99.9
14549296;Criteo;119.9
14536496;Criteo;443.6
14527296;Criteo;164.95
14516496;Triggit;90.8
14515496;Triggit;74.81
14489496;Criteo;139.9
14481496;Criteo;299.0
14477496;Criteo;105.8
14458496;Criteo;99.9
14457296;Sociomantic;328.55
14444496;Mainadv;67.73
14439296;Criteo;139.8
14429296;Vizury;64.81
14428496;Sociomantic;177.8
14415496;Criteo;47.52
14398296;Criteo;190.8
14392296;Criteo;182.0
14391496;Criteo;130.8
14377296;Criteo;99.9
14366496;Criteo;119.9
14366296;Criteo;134.8
14363496;Criteo;199.9
14362296;Criteo;190.63
14339496;Vizury;86.93
14333366;Criteo;159.8
14325296;Criteo;169.99
14297296;Triggit;159.9
14295496;Triggit;76.85
14293496;Criteo;60.9
14292496;Triggit;299.8
14289496;Criteo;159.9
14287296;Triggit;118.8
14272496;Criteo;194.9
14268496;Triggit;183.84
14261496;Criteo;439.79
14252496;Criteo;435.0
14245296;Criteo;179.9
14235496;Criteo;108.9
14232296;Criteo;99.9
14225296;Criteo;99.9
14216296;Criteo;164.78
14212296;Criteo;159.8
14192496;Criteo;199.9
14184496;Criteo;639.5
14183496;Triggit;169.9
14182296;Criteo;225.4
14162496;Vizury;219.9
14161496;Criteo;94.81
14159496;Criteo;86.83
14145296;Mainadv;189.0
14141496;Triggit;99.9
14138496;Criteo;249.9
14138296;Criteo;99.9
14134496;Criteo;169.9
14132496;Criteo;78.73
14131496;Criteo;239.9
14127496;Criteo;324.78
13999296;Criteo;309.8
13995496;Criteo;119.7
13983496;Criteo;102.77
13978296;Criteo;89.73
13975496;Criteo;184.0
13958496;Criteo;64.81
13956496;Sociomantic;84.81
13944296;Criteo;229.9
13941496;Criteo;99.9
13938496;Criteo;74.81
13923496;Criteo;299.9
13898296;Criteo;229.0
13884496;Vizury;103.73
13872496;Criteo;55.93
13866296;Criteo;189.9
13857496;Criteo;105.71
13848296;Criteo;189.9
13845296;Criteo;239.9
13838496;Criteo;171.7
13826296;Criteo;675.63
13824496;Criteo;359.8
13822296;Criteo;159.8
13795496;Criteo;67.47
13791496;Criteo;84.81
13785496;Sociomantic;99.9
13781496;Criteo;114.9
13777296;Triggit;139.8
13776296;Criteo;249.8
13759496;Triggit;82.81
13756496;Criteo;84.73
13754296;Criteo;189.9
13749296;Triggit;249.9
13739496;Criteo;164.95
13733496;Criteo;159.8
13714496;Criteo;459.8
13692296;Triggit;199.9
13675296;Criteo;103.71
13667296;Criteo;99.9
13663496;Criteo;73.86
13662496;Criteo;179.9
13656296;Sociomantic;338.0
13649296;Criteo;129.9
13645296;Criteo;179.9
13638496;Criteo;58.8
13632496;Criteo;512.7
13628496;Criteo;99.9
13594296;Criteo;337.4
13593496;Triggit;439.8
13592296;Triggit;254.83
13591496;Criteo;519.7
13582296;Criteo;203.8
13575296;Criteo;149.9
13557496;Criteo;697.6
13556496;Criteo;166.8
13549496;Criteo;124.8
13546296;Criteo;47.81
13539496;Criteo;291.5
13536296;Criteo;219.9
13535496;Criteo;142.9
13532496;Criteo;54.81
13512296;Criteo;149.9
13496496;Vizury;179.35
13496296;Criteo;1295.6
13489296;Criteo;248.8
13483496;Criteo;583.8
13459496;Criteo;189.9
13458296;Criteo;379.4
13457496;Criteo;179.8
13444496;Criteo;274.0
13439296;Triggit;169.8
13433366;Criteo;199.9
13432496;Triggit;289.9
13427296;Vizury;299.99
13416496;Criteo;229.9
13399496;Criteo;189.9
13398296;Criteo;58.81
13393496;Criteo;99.9
13392296;Sociomantic;329.9
13387296;Vizury;99.9
13379496;Criteo;47.52
13378296;Triggit;314.73
13377296;Criteo;295.5
13364496;Criteo;119.9
13356296;Criteo;179.7
13353366;Criteo;968.04
13349496;Zanox;159.8
13342296;Criteo;214.9
13333496;Triggit;40.73
13328296;Triggit;64.81
13327496;Criteo;175.9
13315496;Criteo;49.81
13278496;Vizury;74.81
13275296;Triggit;65.71
13267496;Criteo;84.81
13265296;Criteo;129.8
13245496;Criteo;338.9
13234496;Criteo;89.27
13232496;Criteo;219.8
13217296;Criteo;139.8
13191496;Criteo;189.9
13189496;Criteo;159.9
13179296;Criteo;76.05
13175496;Criteo;153.6
13174296;Criteo;102.86
13169296;My Things;224.9
13153496;Criteo;99.63
13152296;Triggit;189.9
13145296;Criteo;186.9
13114296;Triggit;113.8
12979496;Criteo;159.8
12975296;Criteo;129.9
12974496;Mainadv;119.9
12967296;Criteo;479.3
12926496;Sociomantic;29.81
12895496;Criteo;119.9
12895296;Criteo;99.9
12874496;Criteo;102.81
12836496;Triggit;573.1
12834496;Criteo;279.9
12833366;Criteo;303.9
12827296;Criteo;679.9
12825496;Criteo;54.9
12824496;Criteo;200.0
12824296;Criteo;177.9
12822296;Criteo;119.0
12793496;Sociomantic;34.81
12788496;Criteo;260.79
12775296;Sociomantic;84.81
12768496;Criteo;119.9
12767296;Triggit;374.89
12758296;Criteo;248.8
12757496;Triggit;119.9
12748496;Triggit;139.9
12747296;Triggit;84.81
12738496;Criteo;129.9
12737296;Criteo;662.9
12733496;Triggit;89.73
12727496;Criteo;119.9
12718296;Criteo;392.9
12694496;Criteo;772.6
12683496;Criteo;119.9
12682296;Criteo;89.71
12674496;Criteo;169.9
12664496;Criteo;235.0
12663496;Criteo;199.9
12658496;Criteo;149.9
12651496;Criteo;44.81
12637296;Criteo;99.9
12636296;Criteo;199.99
12622296;Criteo;102.7
12621496;Criteo;109.9
12614496;Criteo;199.7
12599296;Criteo;119.9
12586296;Triggit;86.81
12578496;Criteo;63.91
12565496;Criteo;350.73
12564496;Criteo;97.52
12559296;Criteo;74.81
12546366;Criteo;283.43
12545296;Triggit;79.81
12518296;Criteo;189.9
12514296;Triggit;94.81
